event,sector,region,trkID,x0,y0,z0,r,phi,theta,eta,err_x0,err_y0,err_z0
851,10,1,3,4.807314873,-4.577198029,3.228936672,6.637847398,-0.7608821611,1.118052743,0.4690536267,0.008250627667,0.005994431674,0.4575625062
851,10,3,1,0.6831410527,12.03219986,-4.870047092,12.05157729,1.514081143,1.954832518,-0.3938397402,0.007821627893,0,0.3280957937
851,13,2,3,7.002776146,-6.116714478,8.645483971,9.298014291,-0.717962761,0.8217479814,0.8308686168,0.005643148441,0.007076284382,0.470579803
851,16,3,3,9.518318176,-7.578188419,13.04868603,12.16664788,-0.6724005044,0.7504321916,0.931718695,0.006005861331,0.01040245779,0.4749267995
852,2,1,-1,-4.60764122,-4.722269535,4.740226746,6.597741066,-2.343908998,0.9477868707,0.6677256938,0.007948067971,0.00577461021,0.4709326029
852,2,1,2,-4.52827549,-4.779932499,1.215156913,6.584302059,-2.329165043,1.388296184,0.1835217284,0.007541938219,0.005479538813,0.4400431514
852,3,2,2,-6.371893406,-6.90781641,-0.8301290274,9.397816402,-2.315859848,1.658899775,-0.08821764997,0.006188810803,0.007760523353,0.3899525106
852,3,3,2,-8.11042881,-8.901463509,1.637494683,12.04222189,-2.309729035,1.435645807,0.1355638441,0.006267675664,0.005259204656,0.3782902956
852,7,1,-1,4.666626453,4.679413795,2.236961126,6.608654623,0.7867663722,1.244412297,0.3323380555,0.007873930037,0.005720749963,0.4488894343
852,9,1,1,5.659058094,-3.710526705,-4.099155903,6.767048614,-0.5803572761,2.115434797,-0.5737512734,0.003367224243,0.01036325097,0.3954553008
852,10,2,-1,6.360265732,6.922397614,0.8255696297,9.400668535,0.8276936448,1.483200746,0.08770781616,0.0063233939,0.007929285988,0.4034961462
852,12,3,-1,7.81103754,9.152682304,3.215578794,12.0326182,0.864322943,1.309660145,0.264155707,0.00619431166,0.005197645631,0.391000241
852,13,2,1,8.132163048,-4.700508118,-9.113274574,9.392915011,-0.5240968017,2.341084996,-0.8601645604,0.005612325855,0.007037634496,0.3256685138
852,16,3,1,10.74565792,-5.452374458,-10.0817728,12.04979466,-0.4695521137,2.267504026,-0.7610518588,0.003661939874,0.006342665758,0.2904699743
853,5,1,-1,-3.678318024,5.397462845,5.486912727,6.531663543,2.168991288,0.8721081958,0.7636361898,0.007255893666,0.005271716043,0.4776077271
853,5,1,-1,-3.869027138,5.258904457,-5.991832733,6.528816668,2.205088751,2.313332891,-0.8220035852,0.006443482358,0.004681463819,0.3801521063
853,5,1,2,-3.557783604,5.485035896,-3.360966206,6.537846966,2.14621103,2.045643154,-0.4937683837,0.006719798781,0.004882219248,0.4015072882
853,5,1,-1,-3.746248484,5.348108292,-13.09753132,6.529673805,2.181845067,2.679111859,-1.446247601,0.005969874095,0.004337367136,0.3253870308
853,7,2,-1,-5.638713837,7.594217777,7.414970398,9.458712247,2.209480736,0.9059311259,0.7200706311,0.01059822273,0.00510383537,0.4596893191
853,7,2,-1,-5.664988995,7.581564426,-7.535345554,9.464260112,2.212506755,2.243209537,-0.7296900743,0.009147459641,0.004405184649,0.3374529183
853,7,2,2,-5.249172688,7.78181076,-4.543713093,9.386713622,2.164232565,2.021609129,-0.4669075315,0.008447099477,0.004067908507,0.3604156077
853,7,2,-1,-5.323023319,7.746245861,-16.45981789,9.398877709,2.172862671,2.622754937,-1.32651953,0.007502510212,0.003613017267,0.2734740078
853,8,1,1,6.633654594,0.7110274434,-2.097804308,6.671651467,0.1067772142,1.875443558,-0.3094719884,0.003112492617,0.009579267353,0.4119651914
853,8,3,-1,-6.968334198,9.859794617,7.280006886,12.07365857,2.186033025,1.028198721,0.5713666482,0.007215077057,0.006054166704,0.4246984124
853,8,3,-1,-7.271895885,9.60507679,-6.025697708,12.04732211,2.21881884,2.03457917,-0.481363027,0.005844369531,0.004904008005,0.3195560873
853,8,3,2,-6.897177219,9.919503212,-2.144321203,12.08170508,2.178370924,1.746452112,-0.1765661248,0.006664624903,0.005592283793,0.3486804962
853,8,3,-1,-7.184363842,9.678524017,-13.20551395,12.05358498,2.209350892,2.401767429,-0.9473619032,0.005455300678,0.004577541724,0.269013077
853,11,2,1,9.27172184,1.120970607,-2.512396336,9.33923985,0.1203181214,1.833589934,-0.2658716767,0.00196163496,0.008594484068,0.376432389
853,14,3,1,11.94301796,1.558459163,-2.567652941,12.04427137,0.1297580447,1.780836632,-0.2116019484,0.0013656636,0.007745063398,0.3454481661
854,3,1,2,-6.229848862,-1.953814268,-7.81797123,6.529043348,-2.83768643,2.445793401,-1.01431689,0.002414774848,0.007431912236,0.3656713367
854,4,1,3,-5.745567799,3.444277287,-1.773307204,6.698850301,2.601565286,1.829578675,-0.2617200361,0.003218344646,0.009905046783,0.4146743417
854,4,2,2,-8.871709824,-2.873539686,-9.976169586,9.325474011,-2.828356715,2.389893653,-0.9298623422,0.001758756116,0.007705614902,0.3193100989
854,5,3,2,-11.54174709,-3.834177017,-11.69752216,12.16194225,-2.820861772,2.336732132,-0.8541123744,0.001586815692,0.008999278769,0.2792278826
854,6,2,3,-8.140393257,4.690188408,-4.322462082,9.394885294,2.618885248,2.002006651,-0.445230554,0.005936672445,0.007444351912,0.3621483147
854,7,3,3,-10.46423817,5.939806938,-2.778152943,12.03252205,2.625315383,1.797706988,-0.2288833205,0.003790393006,0.006565152667,0.3438453674
854,10,1,1,4.191836357,-5.024369717,-8.842367172,6.543377041,-0.8754872781,2.504520473,-1.109373431,0.006398446858,0.004648743663,0.357670337
854,13,2,1,6.123996258,-7.218669891,-8.556513786,9.466389236,-0.8672579195,2.305752914,-0.8117507917,0.00627536606,0.007869060151,0.3297899365
854,17,3,1,7.955487251,-9.031475067,-11.52368069,12.03566863,-0.8486556324,2.334466073,-0.8509716948,0.005294791423,0.004442857578,0.2804694474
855,14,3,1,12.14067841,0.4374694824,-3.823260069,12.1485576,0.03601778071,1.875692372,-0.3097328225,0.001699959859,0.009640951641,0.335909307
856,3,2,2,-7.283116817,-5.765178204,-3.648948193,9.288760428,-2.472006261,1.945110573,-0.3833743936,0.004881856032,0.006121653598,0.3674359322
856,9,1,1,5.594527721,-3.909130573,-3.123290062,6.824957309,-0.60988106,1.999975382,-0.4429956502,0.002833399689,0.008720307611,0.3637215495
856,13,2,1,7.744970798,-5.186032772,-6.696593285,9.320917797,-0.5900306534,2.193796395,-0.6677141344,0.00506659504,0.006353309844,0.3438329399
856,14,3,3,12.16173363,0.3180577159,4.493959904,12.16589189,0.02614637387,1.216952982,0.3614670534,0.00191526697,0.01086201798,0.4014419615
856,16,3,1,10.05589962,-6.647070885,-6.025951862,12.05423861,-0.5840776499,2.034366453,-0.4811251988,0.003887443338,0.006733248942,0.31955266
857,1,1,2,-0.8440092206,-6.528700352,-4.815221786,6.583029686,-1.699360044,2.202325755,-0.6782490092,0.008756570518,0,0.3896284103
857,1,2,2,-0.6134586334,-9.288700104,-6.485205173,9.308935552,-1.636744095,2.179280208,-0.6499318984,0.007943389937,0,0.3454463482
857,1,3,2,-0.08269680291,-12.03219986,-8.31121254,12.03248404,-1.577669176,2.175274518,-0.6450567654,0.007115630899,0,0.303001225
857,2,1,1,-3.381873608,-5.612842083,-0.3196350038,6.552943258,-2.113069845,1.619535017,-0.04875799764,0.007094936911,0.005154773593,0.4269216657
857,2,2,1,-4.762728214,-8.016070366,2.58936286,9.324213863,-2.106901409,1.29991883,0.2742521769,0.008128238842,0.003914353438,0.4181799293
857,5,1,3,-2.677364349,6.124698162,-0.843890965,6.684325503,1.982906455,1.696381145,-0.1259162372,0.00837053638,0.006081550848,0.4224838316
857,7,2,3,-4.133107662,8.319279671,-2.885368109,9.289402198,2.031889291,1.871957132,-0.3058192681,0.007122850977,0.003430184443,0.3734709024
858,2,1,2,-4.875402451,-4.527729988,-4.096295834,6.653562046,-2.393151766,2.122647085,-0.5822021414,0.007817627862,0.005679839291,0.3954750896
858,3,2,2,-6.697432041,-6.499604225,-6.644327641,9.33276224,-2.371183689,2.189488065,-0.6624173458,0.005190867931,0.006509142928,0.34422943
858,3,3,2,-8.559925079,-8.524291992,-5.237300396,12.08039202,-2.358280219,1.979875854,-0.4209910083,0.00641818624,0.005385497585,0.3253628612
858,7,1,3,2.845273495,6.00270462,-0.5832170248,6.64289425,1.128165372,1.658367407,-0.08768322112,0.007997994311,0.005810882896,0.4246878028
858,7,1,-1,3.746384621,5.348009586,3.478650808,6.529671068,0.9597218375,1.081297015,0.5103066042,0.007095837966,0.005155427847,0.4597558081
858,7,1,1,3.687389374,5.390872002,-0.5796569586,6.531335341,0.9708853629,1.659314551,-0.08863404798,0.006838800851,0.00496867951,0.4247182906
858,7,1,-1,3.384793282,5.610720634,-21.3954258,6.552633943,1.027974074,2.844399654,-1.899122235,0.005606729072,0.004073527642,0.2668120861
858,9,2,3,3.715342283,8.520464897,3.324741364,9.295272473,1.159604217,1.227295295,0.3504625069,0.00769615313,0.003706271993,0.4243780971
858,9,2,1,5.075992584,7.865210056,2.587728024,9.360941723,0.9976808563,1.301092915,0.273033858,0.008710641414,0.004194824025,0.4181655347
858,11,3,3,4.486163616,11.17156982,5.186814308,12.03867253,1.188937518,1.163984475,0.4185206049,0.007894882001,0.002873502206,0.4071685672
858,12,3,1,6.304198742,10.41707039,2.577212334,12.17613556,1.026576981,1.362213876,0.2101115655,0.008425512351,0.007069843821,0.3858274221
859,4,1,1,-6.218429089,1.988960028,-3.605901241,6.528768821,2.832026441,2.07541096,-0.527503108,0.002522812225,0.007764416747,0.399494946
859,5,1,3,-3.496935368,5.5292449,-3.051899672,6.542255431,2.134730422,2.007278772,-0.4510409886,0.006788528059,0.00493215397,0.4040540755
859,5,2,1,-8.899378777,2.752312422,-3.035336256,9.315265228,2.84165296,1.885792665,-0.3203385293,0.00185967912,0.008147786371,0.3722792864
859,6,3,1,-11.60818863,3.457371473,-3.200531721,12.11212041,2.852119591,1.829133724,-0.2612597855,0.001596229151,0.009052664973,0.340621233
859,7,1,-1,3.037988186,5.862689495,-17.10708237,6.603067494,1.092702688,2.773226742,-1.680427535,0.006350933108,0.004614224192,0.2963492572
859,7,2,3,-5.416136265,7.701405525,-4.911182404,9.415209987,2.183710842,2.051591679,-0.500467196,0.008794093505,0.004235011991,0.3575592637
859,8,3,3,-7.367417812,9.524924278,-2.84814167,12.0417203,2.229161281,1.803050923,-0.2343712571,0.005962373689,0.00500302529,0.3433108628
859,9,2,-1,3.771212339,8.49355793,-21.33471298,9.293146336,1.152936051,2.73078811,-1.568581448,0.005776867736,0.002781993477,0.2413942218
859,11,2,2,9.482024193,0.1995756328,5.431818008,9.484124273,0.02104468047,1.05067163,0.5452986336,0.002652896335,0.01162309851,0.4425198138
859,14,3,2,12.13133907,0.4904338717,8.593111992,12.14124842,0.0404050164,0.954880065,0.6590136972,0.001910830848,0.01083686016,0.4358842373
860,1,1,2,-0.9920283556,-6.528700352,-2.868822098,6.603639038,-1.72159167,1.980627485,-0.4218103698,0.00918988511,0,0.4055653512
860,1,2,2,-1.318053722,-9.288700104,-3.652412891,9.38174905,-1.711753903,1.94205374,-0.380092121,0.009389470331,0,0.3673993051
860,1,3,2,-1.605825186,-12.03219986,-4.23225975,12.13888413,-1.703472947,1.906270744,-0.3419500185,0.009574368596,0,0.3328390121
860,9,1,3,5.676980019,-3.655368328,2.31124258,6.752023382,-0.5720701664,1.240994285,0.3359486644,0.003538552206,0.01089054439,0.4495387673
860,10,1,1,4.193199158,-5.023379803,1.004794836,6.543490186,-0.8752304434,1.418430059,0.1529592552,0.00708352169,0.0051464797,0.4382329881
860,13,2,3,7.970472813,-4.903261662,0.2272125036,9.357906378,-0.5515053006,1.546520825,0.02427788604,0.005853532813,0.007340097334,0.3985767066
860,13,2,1,6.120488644,-7.223068237,5.481542587,9.467475693,-0.8678409828,1.045971092,0.5507228399,0.007281461265,0.00913066417,0.4428296089
860,16,3,3,10.29986191,-6.224516392,2.573453188,12.03460675,-0.5435973027,1.360131334,0.2122407169,0.004040217027,0.006997860968,0.3858034611
860,17,3,1,7.944054604,-9.041069031,5.745923042,12.03532022,-0.8498953597,1.125373956,0.4609265555,0.006408818997,0.005377637688,0.4118157327
861,5,1,2,-5.151329994,4.32725668,-8.617997169,6.72765569,2.442916954,2.478761191,-1.06680127,0.008084861562,0.005873995367,0.3594071269
861,6,2,2,-7.204782009,5.863407135,-7.32269907,9.289156422,2.458480551,2.238366084,-0.7235108226,0.004694156814,0.005886286497,0.3390863836
861,7,3,2,-9.544757843,7.532393456,-7.187529087,12.15892074,2.473493126,2.10466984,-0.5612059301,0.004797170404,0.008308943361,0.3110529184
861,9,1,1,5.906373501,-2.949368954,-5.526097298,6.601819837,-0.4631303666,2.267727959,-0.7613438621,0.002756196074,0.008482699282,0.3838861883
861,16,3,1,11.05462646,-4.917225838,-9.591838837,12.09892046,-0.4185308629,2.241122175,-0.7270241209,0.004152020905,0.007191510405,0.2938938737
862,7,1,2,3.84910655,5.273377419,-7.593546391,6.528715849,0.9402753496,2.431452931,-0.9921339902,0.006333778612,0.004601759836,0.367435962
862,9,2,2,5.510607719,7.655910492,-8.352814674,9.432908507,0.9469150408,2.295540842,-0.798048198,0.008685817942,0.004182869568,0.3313243091
862,10,1,3,4.35820055,-4.90349865,2.020427465,6.560351442,-0.8442069532,1.272038723,0.3033037439,0.007341825403,0.005334147718,0.447006762
862,10,1,1,2.428461313,-6.305536747,-4.580670357,6.757012507,-1.203172898,2.166544872,-0.6344787947,0.00868778117,0.006312042475,0.3915322721
862,12,3,2,6.892012596,9.923835754,-12.23371506,12.08231574,0.9637773922,2.362420727,-0.8902063985,0.005933938548,0.004979165737,0.2755889297
862,13,2,3,6.319679737,-6.973290443,6.303479671,9.410904929,-0.8345282468,0.9806235537,0.6277552271,0.006782772951,0.008505328558,0.4499527812
862,14,2,1,3.823750973,-8.468257904,-7.736050606,9.291526432,-1.146663082,2.265096937,-0.7579165279,0.006789340172,0.003269573674,0.3359674215
862,17,3,3,8.255172729,-8.78000927,6.892771721,12.0514082,-0.8161973986,1.051259175,0.5446216631,0.006787235383,0.005695166532,0.4214278162
862,18,3,1,5.53782177,-10.78879738,-10.6352911,12.12706143,-1.096570401,2.29075134,-0.7916643438,0.008163598366,0.002971306676,0.2865844667
863,4,1,1,-6.696839809,0.516562283,-10.00866985,6.716732839,3.06460986,2.550532986,-1.189264606,0.003007607535,0.009256464429,0.3486531973
863,5,3,1,-12.15591812,-0.3510429859,-9.232153893,12.16098584,-3.112722317,2.220135144,-0.7004603785,0.001632190659,0.009256613441,0.2964126468
863,9,1,3,5.921254158,-2.903570414,0.00782065466,6.594844346,-0.4559092092,1.569610453,0.001185873755,0.002888588235,0.008890160359,0.4297041297
863,9,1,2,5.785263538,-3.322106838,-5.528067112,6.671256857,-0.5212599558,2.262758084,-0.7548760899,0.003003157675,0.009242768399,0.383866787
863,9,1,-1,5.876282692,-3.041978598,-13.88887787,6.616973029,-0.477683923,2.696984377,-1.487043166,0.00256538461,0.007895438932,0.3195393384
863,12,2,3,8.708294868,-3.58950758,2.075734615,9.419074486,-0.3909741146,1.353887747,0.2186297646,0.00235011545,0.01029652823,0.4138751626
863,13,2,2,8.244720459,-4.559365749,-9.528290749,9.421424069,-0.5051468379,2.361833918,-0.8893715579,0.005833888892,0.007315465249,0.3225946724
863,15,3,3,11.53550339,-3.869585037,3.450542927,12.16723168,-0.3236543764,1.294458863,0.2799230961,0.001899076393,0.01077019796,0.3929083049
863,16,3,2,10.57948875,-5.740188122,-9.228770256,12.03641732,-0.4971263755,2.224923542,-0.7064832781,0.003561049234,0.006167918444,0.2964760661
864,7,1,1,3.066885948,5.841693878,0.6354253292,6.597816062,1.087349773,1.474784011,0.09616016964,0.007640243508,0.005550961476,0.4350636601
864,8,1,2,5.819417477,3.216990948,-3.853440762,6.649409788,0.5049926141,2.096018035,-0.5511810245,0.002978773089,0.009167720564,0.3974615037
864,8,1,3,6.292399883,1.761301994,-0.0569710061,6.534254434,0.2729247052,1.579514929,-0.008718712272,0.0026382918,0.008119827136,0.429153502
864,9,2,1,4.178021431,8.297650337,2.847572565,9.290148771,1.104337787,1.27337298,0.3019079298,0.007569736801,0.003645393299,0.4203517437
864,10,2,2,8.082893372,4.762290001,-2.050875902,9.381501549,0.532426628,1.786018976,-0.2169037004,0.005952221807,0.007463850081,0.3801154196
864,11,2,3,8.924342155,2.642941236,-1.107788801,9.307471262,0.287920675,1.689260491,-0.1187422228,0.00186664681,0.008178315125,0.3877097964
864,11,3,1,5.242362976,10.8963356,4.252854824,12.09183605,1.122372588,1.232596347,0.3448378656,0.008955731057,0.003259619232,0.399464339
864,13,3,2,10.16927338,6.450701714,-4.228460312,12.04266057,0.5652822739,1.908471626,-0.3442817301,0.003842496546,0.006655399688,0.3328877687
864,14,3,3,11.58547115,3.586208344,-1.717435122,12.12782058,0.3001892227,1.711472137,-0.1411421068,0.001674153609,0.009494597092,0.3519544303
865,5,1,1,-4.304667473,4.942393303,-4.814394474,6.554190538,2.28733827,2.204337257,-0.6807430253,0.006791071035,0.004934001714,0.3896364868
865,6,2,1,-6.216113567,7.103158474,-2.284823656,9.439010975,2.28969409,1.808289869,-0.2397581131,0.006477398332,0.008122400381,0.3782472312
865,7,1,2,2.950074196,5.926562786,1.271276236,6.620202732,1.108933086,1.38107603,0.1908687717,0.007918258198,0.005752951372,0.4405272603
865,8,3,1,-8.053847313,8.948941231,-3.638516665,12.03943544,2.303599094,1.864285412,-0.2977954704,0.005871245172,0.004926559515,0.3373235762
865,9,2,2,4.072999001,8.348226547,5.761218548,9.288821634,1.116885236,1.015633492,0.5860955623,0.007766413502,0.003740107641,0.4452389181
865,10,1,3,4.29551506,-4.949042797,-3.361422777,6.553203357,-0.8559739902,2.044745002,-0.4927587333,0.006883286871,0.005001000129,0.4015030265
865,11,3,2,5.195305824,10.91346359,9.132979393,12.08697192,1.126495258,0.9237175017,0.6976253463,0.009301607497,0.003385507967,0.4405245185
865,13,2,3,6.232353687,-7.082794189,-0.395113647,9.43441604,-0.8491816756,1.6126519,-0.0418677993,0.006564184092,0.008231226355,0.3934937119
865,17,3,3,8.116769791,-8.89614296,-1.632747293,12.04256249,-0.8311768412,1.705555989,-0.1351694,0.006057262886,0.005082647316,0.3526210189
866,1,1,1,0.4111114144,-6.528700352,2.189270973,6.541631362,-1.507909489,1.247845564,0.3287155345,0.008831426501,0,0.4484736323
866,1,2,1,0.7465689182,-9.288700104,4.680882931,9.318654129,-1.490594844,1.105299874,0.483279852,0.009107202291,0,0.4359278679
866,1,3,1,1.175161958,-12.03219986,7.246588707,12.08945156,-1.473437027,1.030807687,0.5683224982,0.009770932607,0,0.4244150221
866,2,1,2,-3.455123425,-5.559622765,0.206094414,6.545783617,-2.126851197,1.539321661,0.03147986409,0.007053395268,0.005124591757,0.4313939214
866,2,2,2,-4.726636887,-8.03345108,3.363579273,9.320806431,-2.102620028,1.224472688,0.353461756,0.008134919219,0.003917570692,0.4247068763
866,2,3,2,-5.889196873,-10.66090775,5.486910343,12.17939218,-2.075488289,1.147520251,0.4365126364,0.01070631761,0.003896780778,0.4096626341
866,13,2,3,6.852845669,-6.304721355,-2.280302286,9.311874415,-0.7437637514,1.810951453,-0.2424974499,0.005215197336,0.006539651193,0.3782863915
866,17,3,3,9.075267792,-8.091867447,-3.823679686,12.15889815,-0.7281768049,1.875480233,-0.309510434,0.007637151517,0.006408330984,0.335904032
867,1,1,2,0.7100111246,-6.528700352,4.615586281,6.567194536,-1.462469758,0.9581771307,0.654979084,0.009398655966,0,0.4698215425
867,1,2,2,1.108585954,-9.288700104,6.306186199,9.354619844,-1.452010389,0.9776477928,0.6313404163,0.009916556999,0,0.4499749541
867,1,3,2,1.566361189,-12.03219986,7.85761404,12.13372658,-1.441343549,0.9961210025,0.6091979894,0.01077218819,0,0.4296000898
867,7,1,1,4.790520191,4.589400291,3.60316515,6.63412984,0.7639599126,1.073246352,0.5194481785,0.008242325857,0.005988400429,0.4608552456
867,8,1,3,5.842803478,3.145017147,-1.897835493,6.63547175,0.4937943728,1.849372734,-0.2822510735,0.002987645334,0.009195026942,0.4136347771
867,10,2,1,6.582482815,6.643745422,1.355445623,9.352456001,0.7900300334,1.426869074,0.1444267516,0.005863664206,0.007352801971,0.4078809321
867,10,2,3,8.109745979,4.728618622,0.3345314264,9.387641553,0.5278843019,1.535176099,0.03562776261,0.006163153332,0.007728350349,0.3994557261
867,12,3,1,8.325450897,8.721038818,3.286173344,12.05693372,0.8086004143,1.304704957,0.269288205,0.006640250329,0.005571831483,0.391571641
867,13,3,3,10.17633247,6.438475609,-1.632118464,12.04208083,0.5641109299,1.705510037,-0.1351230278,0.003948169295,0.006838429719,0.3526256979
868,4,1,2,-6.272859573,1.821440935,-0.5796765089,6.53195333,2.858995336,1.659309189,-0.0886286655,0.002614826197,0.008047607727,0.4247181416
868,5,2,2,-8.94904995,2.534687281,0.3381810486,9.301082443,2.86558634,1.534453015,0.03635131528,0.001868471503,0.008186308667,0.3994897604
868,6,3,2,-11.65191269,3.20939827,1.174376249,12.08583082,2.872817788,1.473930755,0.09701740899,0.001580933458,0.008965919726,0.3745954037
868,7,1,1,3.089758635,5.825076103,-3.116202831,6.593794054,1.083106993,2.012281653,-0.4565679184,0.007317962591,0.005316810682,0.403522402
868,9,2,3,2.734472036,8.992826462,2.033712149,9.399375782,1.275607412,1.357714195,0.2147131426,0.009231808595,0.004445804749,0.4135246277
868,9,2,1,4.303891182,8.237034798,-1.579642653,9.293665669,1.089307303,1.739157149,-0.1691618798,0.007293256931,0.003512247698,0.3839047849
868,11,3,-1,2.762737989,11.79884529,4.251424313,12.11798133,1.340786952,1.23337692,0.3440105346,0.009465981275,0.003445343813,0.399451077
868,11,3,1,5.540555,10.7878027,-1.102455616,12.12742498,1.096332442,1.661453142,-0.09078125044,0.009113608859,0.003317082301,0.356715858
869,2,1,2,-2.361723661,-6.35402441,-0.5876339674,6.778743605,-1.926661418,1.657267895,-0.08657953316,0.009236041456,0.006710377522,0.4246494174
869,2,2,2,-3.164258957,-8.785852432,3.103437424,9.338294154,-1.916488137,1.249944981,0.3265024426,0.008399215527,0.00404484896,0.4225076735
869,2,3,2,-3.976621151,-11.35702801,5.998827457,12.03310438,-1.90760146,1.10832781,0.4798939482,0.007829467766,0.00284969341,0.4139261842
869,3,1,1,-6.28772974,-1.775674582,-3.850019932,6.533648713,-2.866356919,2.103281576,-0.5595939097,0.002536647022,0.007806996815,0.3974934816
869,4,2,1,-8.910382271,-2.704104424,-4.761153698,9.311664349,-2.846948154,2.043451505,-0.4913054775,0.001811742201,0.007937761024,0.358730495
869,5,3,1,-11.55883694,-3.737256527,-5.239822865,12.14799562,-2.828876827,1.978018238,-0.4189671442,0.001671300968,0.009478419088,0.3253284395
869,10,1,3,3.588891983,-5.462434292,4.044472218,6.535926412,-0.9895066312,1.016663336,0.5848841033,0.007207264192,0.005236383528,0.464751184
869,14,2,3,5.518860817,-7.651936531,5.482450485,9.434508858,-0.9459589863,1.044385272,0.552556128,0.01006383356,0.004846486729,0.4428291917
869,17,3,3,7.434694767,-9.468472481,9.988113403,12.03854881,-0.9051418719,0.8782194584,0.7556751434,0.006747850217,0.005662118085,0.4479245245
870,2,1,2,-3.494115353,-5.531293392,-1.354091644,6.542480316,-2.134198771,1.774883932,-0.205519306,0.006908676121,0.005019446835,0.4181900024
870,2,2,2,-4.93755579,-7.93187809,0.5816025138,9.343133693,-2.127592387,1.508627354,0.06220905873,0.008263107389,0.003979302943,0.4014883935
870,3,3,2,-6.304799557,-10.41656685,-0.8491308093,12.17601587,-2.1150793,1.640421586,-0.06968158102,0.008122178726,0.006815317087,0.3586783111
870,10,1,1,3.529067993,-5.505898952,3.443133593,6.539819889,-1.000801487,1.086183924,0.5047766328,0.007210834883,0.005238978658,0.4594433308
870,13,2,3,8.26712513,-4.531270981,-5.155985355,9.427500974,-0.5013888603,2.07126333,-0.5227703191,0.006179625634,0.007749005221,0.3556545675
870,14,2,1,5.299608707,-7.757521629,3.882945538,9.394945145,-0.9714637484,1.178875934,0.4023570083,0.009338976815,0.004497413989,0.429113239
870,16,3,3,10.73198128,-5.476063251,-4.432013988,12.04834806,-0.4718191055,1.923285948,-0.3600242848,0.003895534668,0.006747263484,0.3313631415
870,17,3,1,7.059576511,-9.783233643,7.803307533,12.06438067,-0.9457206606,0.9966700935,0.6085439344,0.007087065373,0.005946753547,0.4291382432
871,4,1,2,-6.002686501,2.652947664,-5.457799435,6.562802491,2.725444828,2.264526353,-0.7571742403,0.002610268304,0.008033580147,0.3844379187
871,5,1,1,-3.748287678,5.346626759,-7.593569756,6.529630787,2.182231029,2.431385179,-0.9920300693,0.006343319081,0.004608691204,0.3674356937
871,5,2,2,-8.665407181,3.777409792,-5.635838509,9.452941677,2.730510552,2.108416609,-0.5655632121,0.0022728818,0.009958145209,0.3519490361
871,7,2,1,-5.551465511,7.636234283,-10.91380405,9.440913269,2.199407631,2.428429739,-0.9875048909,0.008530093357,0.004107876215,0.3124417663
871,7,3,2,-11.18121147,4.697974205,-8.866765976,12.12808524,2.743822855,2.202087157,-0.6779534201,0.004445707891,0.007700191345,0.2990132272
871,8,1,3,5.91950655,2.908948898,-2.463414669,6.595645646,0.456758037,1.928243433,-0.3653113874,0.002820984693,0.00868209824,0.4089249969
871,8,3,1,-7.23927021,9.632452965,-10.3041296,12.04953042,2.21528871,2.278271381,-0.7751547762,0.005591325462,0.004691679496,0.288915813
871,10,2,3,8.480988503,4.263095379,1.725935698,9.492162461,0.465777269,1.390933855,0.180840163,0.0072356686,0.009073241614,0.4109639525
871,13,3,3,10.64335918,5.629560947,1.406543851,12.04047554,0.4865205818,1.454505436,0.116553892,0.004060490988,0.007032976486,0.3764480054
872,2,1,3,-3.05308485,-5.85172081,-3.608020306,6.600300261,-2.05168537,2.071059976,-0.5225385521,0.007345802151,0.005337037612,0.3994751871
872,2,2,3,-4.249839783,-8.263064384,-2.047351599,9.291898148,-2.045832332,1.787668322,-0.2185923021,0.007228054106,0.003480847459,0.380150646
872,2,3,3,-5.480424881,-10.80968857,-1.003561974,12.11958843,-2.040021823,1.653412801,-0.0827106181,0.008983920328,0.003269879846,0.3574782312
872,5,1,2,-4.863796711,4.5361619,0.5523591042,6.650810719,2.391035306,1.487935096,0.08295621457,0.008165967651,0.005932922941,0.4343523979
872,6,2,2,-6.946452141,6.187342167,4.681631088,9.302494313,2.413928481,1.104539162,0.4841313051,0.005485968664,0.006879187189,0.4359340668
872,7,2,1,-3.439046144,8.653521538,3.624688625,9.311845864,1.949072958,1.199586496,0.3800410603,0.008005333133,0.00385516556,0.4269193709
872,9,3,1,-4.988771439,10.98863506,4.254150867,12.06805457,1.996966475,1.231884161,0.3455929114,0.008465992287,0.003081369214,0.3994767964
873,2,1,2,-3.693861485,-5.38616991,3.506761074,6.531113149,-2.171931683,1.078041764,0.5139981969,0.007114546839,0.005169020966,0.4600034356
873,2,2,2,-5.20234251,-7.804362297,7.70110178,9.379362369,-2.158748748,0.8833399319,0.7490358131,0.009450872429,0.004551299848,0.4622091651
873,3,1,1,-5.881692886,-3.025327682,-4.664862633,6.614145356,-2.666520445,2.185060989,-0.6569914648,0.002826717915,0.008699743077,0.3908469975
873,3,2,1,-8.313885689,-4.472634792,-2.052749634,9.440612122,-2.648031139,1.784901782,-0.2157602619,0.006507738028,0.008160444908,0.3801032901
873,3,3,2,-6.530036926,-10.22756958,8.482446671,12.13443702,-2.139026168,0.9607155121,0.6518792383,0.008314200677,0.006976442877,0.4349352717
873,4,3,1,-10.44811821,-5.967728138,-3.781155109,12.0323295,-2.622635966,1.87527437,-0.3092946389,0.003746115835,0.006488463376,0.3362499177
